id,question,answers,best_answer,best_answer_index
1120,Οστεομαλακία προκαλούν όλα τα παρακάτω εκτός από ένα:,"Α. ""Σύνδρομο Fanconi""

Β. ""Νεφρική ανεπάρκεια""

Γ. ""Υπερβιταμίνωση D""

Δ. ""Ηπατική νόσος""

Ε. ""Το Α και Γ""",Υπερβιταμίνωση D,Γ
1123,Ποια από τις παρακάτω κακοήθειες συνδέεται με τον ιό Ebstein-Barr,"Α. ""Καρκίνος ωοθηκών""

Β. ""Λέμφωμα Burkitt""

Γ. ""Βρογχικό καρκίνωμα""

Δ. ""Αδενοκαρκίνωμα του νεφρού""

Ε. ""Καρκίνος του παχέως εντέρου""",Λέμφωμα Burkitt,Β
1125,Όλα τα παρακάτω συνδέονται με χρόνιο (υποτροπιάζον) κοιλιακό άλγος εκτός από ένα,"Α. ""Πορφυρίες""

Β. ""Υπερλιπιδαιμία""

Γ. ""Δηλητηρίαση από μόλυβδο""

Δ. ""Υπερουριχαιμία""

Ε. ""Αθηρωματική στένωση μεσεντερίου αρτηρίας""",Υπερουριχαιμία,Δ
1140,Γυναίκα 67 ετών με βαριά αθηροσκλήρωση πάσχει από έντονη ζάλη και ίλιγγο. Ποια αρτηρία θα είναι η πλέον προσβεβλημένη;,"Α. ""Η σπονδυλοβασική""

Β. ""Η καρωτίδα""

Γ. ""Η αορτή""

Δ. ""Η μέση εγκεφαλική""

Ε. ""Η πρόσθια εγκεφαλική""",Η σπονδυλοβασική,Α
1144,Ποια θεραπεία είναι πλέον ενδεδειγμένη σε σύνδρομο άνω κοίλης φλέβας,"Α. ""Διουρητικά""

Β. ""Αγγειοδιασταλτικά""

Γ. ""Χειρουργική επέμβαση""

Δ. ""Ακτινοβολία""

Ε. ""Ανταγωνιστές των διαύλων ασβεστίου""",Ακτινοβολία,Δ
1146,"Ανεπάρκεια ποιας βιταμίνης ευθύνεται για λήθαργο, περιορισμό της οριζόντιας κίνησης των ματιών και αταξία των άνω άκρων σε αλκοολικό ασθενή;","Α. ""Φυλικού οξέως""

Β. ""Βιταμίνης Α""

Γ. ""Θειαμίνης""

Δ. ""Πυριδοξίνης""

Ε. ""Κοβαλαμίνης""",Θειαμίνης,Γ
1150,Ποιος από τους παρακάτω τύπους κυττάρων παράγει την ινσουλίνη;,"Α. ""α κύτταρα""

Β. ""β κύτταρα""

Γ. ""Δ κύτταρα""

Δ. ""Πλασματοκύτταρα""

Ε. ""Τοιχωματικά κύτταρα""",β κύτταρα,Β
1155,Η ανιούσα κυστεοουρηθρογραφία είναι εξέταση εκλογής για τη διάγνωση:,"Α. ""Στένωση πυελοουρητηρικής συμβολής""

Β. ""Ουλών νεφρικού παρεγχύματος""

Γ. ""Κυστεοουρητηρικής παλινδρόμησης""

Δ. ""Κυστικής ίνωσης""

Ε. ""Κανένα από τα παραπάνω""",Κυστεοουρητηρικής παλινδρόμησης,Γ
1156,Η οζώδης σκλήρυνση είναι:,"Α. ""Κληρονομική κατάσταση με εκδηλώσεις κυρίως από το δέρμα και το νευρικό σύστημα""

Β. ""Δερματοπάθεια με υποδόρια οζίδια""

Γ. ""Μορφή της κατά πλάκας σκλήρυνσης""

Δ. ""Εκφυλιστική νόσος με εμφάνιση σε όλο το σώμα σκληρών οζιδίων""

Ε. ""Εμφάνιση όζων κατά την πόρωση αυτόματων καταγμάτων""",Κληρονομική κατάσταση με εκδηλώσεις κυρίως από το δέρμα και το νευρικό σύστημα,Α
1159,Η μέτρηση του απεκκρινόμενου ασβεστίου στα ούρα έχει ένδειξη σε παιδιά που εμφανίζουν:,"Α. ""Αιματουρία""

Β. ""Σακχαρώδη διαβήτη""

Γ. ""Ενούρηση""

Δ. ""Διάρροιες""

Ε. ""Επιληψία""",Αιματουρία,Α
1162,Η ημερήσια πρόσληψη βάρους ενός βρέφους το πρώτο τρίμηνο της ζωής (σε γραμμάρια) είναι περίπου:,"Α. ""20-30""

Β. ""10-20""

Γ. ""5-10""

Δ. ""1-5""

Ε. ""0.5-1""",20-30,Α
1165,Ποιο κίνδυνο διατρέχουν οι έφηβοι που πάσχουν από σύνδρομο Marfan :,"Α. ""Υπερτασική κρίση""

Β. ""Συστροφή όρχεος""

Γ. ""Ρήξη ανευρύσματος αορτής""

Δ. ""Επιληπτικές κρίσεις""

Ε. ""Ρήξη εγκεφαλικού ανευρύσματος""",Ρήξη ανευρύσματος αορτής,Γ
1183,Σε ποιο από τα παρακάτω νοσήματα έχουν ένδειξη οι μεταγγίσεις αιμοπεταλίων:,"Α. ""Αιμορροφιλία""

Β. ""Πορφύρα Henoch-Schoenlein""

Γ. ""Απλαστική αναιμία""

Δ. ""Χρόνια ιδιοπαθής θρομβοπενική πορφύρα""

Ε. ""Συστηματικός ερυθηματώδης λύκος""",Απλαστική αναιμία,Γ
1185,Όλα τα παρακάτω είναι σωστά για την αιμορροφιλία Α ΕΚΤΟΣ από ένα:,"Α. ""Συχνές επιστάξεις""

Β. ""Αίμαρθρα""

Γ. ""Αιματώματα στους μύες""

Δ. ""Παρατεταμένη μετατραυματική αιμορραγία""

Ε. ""Οικογενειακό ιστορικό αιμορραγιών""",Συχνές επιστάξεις,Α
1191,"Ποια είναι η διάγνωση σε κορίτσι ηλικίας 15 ετών με κοντό ανάστημα, δερματικό πτερύγιο αυχένα και στένωση ισθμού αορτής:","Α. ""Σύνδρομο Marfan""

Β. ""Σύνδομο Down""

Γ. ""Σύνδρομο Turner""

Δ. ""Σύνδρομο Elis Van Creveld""

Ε. ""Κανένα από τα παραπάνω""",Σύνδρομο Turner,Γ
1192,Με ποιον από τους παρακάτω τύπους κληρονομούνται οι συγγενείς καρδιοπάθειες :,"Α. ""Επικρατών αυτοσωμικός""

Β. ""Υπολειπόμενος αυτοσωμικός""

Γ. ""Υπολειπόμενος φυλοσύνδετος""

Δ. ""Πολυπαραγοντικός τύπος""

Ε. ""Κανένα από τα παραπάνω""",Πολυπαραγοντικός τύπος,Δ
1195,Τι ανευρίσκεται στο ηλεκτροκαρδιογράφημα σε περιπτώσεις υπερκαλιαιμίας :,"Α. ""Υψηλά Τ""

Β. ""Χαμηλά Τ""

Γ. ""Επιπεδωμένα Τ""

Δ. ""Αρνητικά Τ""

Ε. ""Φυσιολογικά Τ""",Υψηλά Τ,Α
1196,Ποιο από τα παρακάτω αποτελεί συχνό αίτιο μυοκαρδίτιδας στα παιδιά :,"Α. ""Φυματίωση""

Β. ""Πνευμονιόκοκκος""

Γ. ""Σταφυλόκοκκος""

Δ. ""Ανεμευλογιά""

Ε. ""Εντεροιοί""",Εντεροιοί,Ε
1203,Η νόσος Gaucher χαρακτηρίζεται από όλα τα παρακάτω ΕΚΤΟΣ από ένα:,"Α. ""Ηπατοσπληνομεγαλία""

Β. ""Άριστη πρόγνωση""

Γ. ""Συσσώρευση γλυκοεγκεφαλίδης""

Δ. ""Δύσπνοια""

Ε. ""Κύτταρα Gaucher στο μυελό των οστών""",Άριστη πρόγνωση,Β
1214,Εμπύημα συχνά συνοδεύει την πνευμονία από:,"Α. ""Ιούς""

Β. ""Αιμόφιλο γρίππης""

Γ. ""Μοραξέλλα καταρροϊκή""

Δ. ""Σταφυλόκοκκο""

Ε. ""Στρεπτόκοκκο""",Σταφυλόκοκκο,Δ
1216,Η χημειοπροφύλαξη συνιστάται σε όλα τα παρακάτω νοσήματα ΕΚΤΟΣ από ένα:,"Α. ""Ουρολοίμωξη""

Β. ""Μηνιγγίτιδα""

Γ. ""Φυματίωση""

Δ. ""Ρευματικό πυρετό""

Ε. ""Λοίμωξη από μυκόπλασμα""",Λοίμωξη από μυκόπλασμα,Ε
1218,Ο παραμένων ανοικτός αρτηριακός πόρος απαντάται συχνότερα σε :,"Α. ""Πρόωρα νεογνά""

Β. ""Μικρού βάρους γέννησης, για την ηλικία κύησης, νεογνά""

Γ. ""Σε νεογνά με σύνδρομο Down""

Δ. ""Σε νεογνά μητέρων με συστηματικό ερυθηματώδη λύκο""

Ε. ""Σε μεγάλα για την ηλικία κύησης νεογνά""",Πρόωρα νεογνά,Α
1230,Ποιο από τα παρακάτω είναι σωστό για τη βρουκέλλωση:,"Α. ""Η καλλιέργεια αίματος αποβαίνει θετική στο 50-75% των περιπτώσεων""

Β. ""Η αρνητική συγκολλητινοαντίδραση Wright αποκλείει τη λοίμωξη""

Γ. ""Αντιβιοτικό εκλογής αποτελεί η πενικιλλίνη""

Δ. ""Η διάρκεια της θεραπείας είναι 1-2 βδομάδες""

Ε. ""Ο χρόνος επώασης της λοίμωξης είναι συνήθως 5-7ημέρες""",Η καλλιέργεια αίματος αποβαίνει θετική στο 50-75% των περιπτώσεων,Α
1233,Τα κλινικά και εργαστηριακά χαρακτηριστικά της αιμορροφιλίας Α είναι όλα τα παρακάτω ΕΚΤΟΣ από ένα:,"Α. ""Μώλωπες""

Β. ""Αιμορραγίες""

Γ. ""Αίμαρθρα""

Δ. ""Σπληνομεγαλία""

Ε. ""Παρατεταμένος P.T.T.""",Σπληνομεγαλία,Δ
1235,Ποιο από τα παρακάτω που αφορούν το νευροβλάστωμα ΔΕΝ είναι σωστό:,"Α. ""Προέρχεται από τα κύτταρα της εμβρυϊκής νευρικής ακρολοφίας""

Β. ""Πρώϊμες μεταστάσεις ανευρίσκονται συχνά""

Γ. ""Πρώϊμες μεταστάσεις ανευρίσκονται συχνά στους πνεύμονες""

Δ. ""Μπορεί να εκδηλωθεί με παραπληγία""

Ε. ""Παρουσιάζεται υπερπυρεξία συχνά""",Πρώϊμες μεταστάσεις ανευρίσκονται συχνά στους πνεύμονες,Γ
1241,Αγόρι 4 ετών προσκομίζεται διότι τους τελευταίους μήνες παρουσιάζει μυϊκή αδυναμία. Ποια από τις παρακάτω εξετάσεις ΔΕΝ χρειάζεται:,"Α. ""Ηλεκτροεγκεφαλογράφημα (ΗΕΓ)""

Β. ""Κρεατινο- φωσφοκινάση (C.P.K)""

Γ. ""Βιοψία μυός""

Δ. ""Ηλεκτρομυογράφημα""

Ε. ""Μελέτη του D.N.A""",Ηλεκτροεγκεφαλογράφημα (ΗΕΓ),Α
1245,Όλα τα παρακάτω είναι αίτια υπερασβεστιαιμίας ΕΚΤΟΣ από ένα:,"Α. ""Υπερπλασία παραθυρεοειδών""

Β. ""Αδένωμα παραθυρεοειδών""

Γ. ""Υποβιταμίνωση D""

Δ. ""Σαρκοείδωση""

Ε. ""Υπερπαραθυρεοειδισμός""",Υποβιταμίνωση D,Γ
1247,Όλα τα παρακάτω αποτελούν χαρακτηριστικά της βιταμίνης D ΕΚΤΟΣ από ένα:,"Α. ""Τροφές πλούσιες σε βιταμίνη D είναι κυρίως τα αυγά , το γάλα, το βούτυρο και το ήπαρ ·""

Β. ""Σημαντικά ποσά βιταμίνης D προέρχονται από τη μετατροπή της 7-δευδρο- χοληστερόλης του δέρματος με τη δράση της ηλιακής ακτινοβολίας""

Γ. ""Είναι υδατοδιαλυτή""

Δ. ""Έχει δράση αντίθετη από την καλσιτονίνη""

Ε. ""Σε ανεπάρκεια της αναπτύσσεται ραχίτιδα""",Είναι υδατοδιαλυτή,Γ
1250,Όλα τα παρακάτω είναι σωστά για την εγκεφαλική αιμορραγία των προώρων ΕΚΤΟΣ από ένα:,"Α. ""Παρουσιάζεται συνήθως σε νεογνά < 1500 gram""

Β. ""Είναι συχνότερη σε νεογνά με ΣΑΔ""

Γ. ""Μπορεί να προκαλέσει υδροκέφαλο""

Δ. ""Παρουσιάζεται συνήθως την 2η εβδομάδα της ζωής""

Ε. ""Μπορεί να συνοδεύεται από θρομβοπενία""",Παρουσιάζεται συνήθως την 2η εβδομάδα της ζωής,Δ
1255,Ο νεογνικός ίκτερος στα τελειόμηνα ονομάζεται παρατεινόμενος όταν εξακολουθεί να υπάρχει μετά την:,"Α. ""8η ημέρα ζωής""

Β. ""10η ημέρα ζωής""

Γ. ""12η ημέρα ζωης""

Δ. ""14η ημέρα ζωής""

Ε. ""18η ημέρα ζωής""",14η ημέρα ζωής,Δ
1257,Όλες οι παρακάτω είναι συνηθισμένες αιτίες αιμορραγίας από το ορθό ΕΚΤΟΣ από μία:,"Α. ""Οι ραγάδες του δακτυλίου""

Β. ""Αιμορραγία της μεκέλειας απόφυσης""

Γ. ""Συγγενές μεγάκολο (Νόσος Hirschsprung)""

Δ. ""Πολύποδες του εντέρου""

Ε. ""Εγκολεασμός""",Συγγενές μεγάκολο (Νόσος Hirschsprung),Γ
1260,Ποιο από τα παρακάτω είναι ενδεικτικό 3ου σταδίου στη σταδιοποίηση κατά Tanner σε κορίτσι:,"Α. ""Ακμή""

Β. ""Μικρή διόγκωση μαζικού αδένα και υπέγερση θηλής""

Γ. ""Σκουρόχρωμη τρίχωση εφηβαίου""

Δ. ""Χνούδι στο άνω χείλος του στόματος""

Ε. ""Έμμηνη ρύση""",Μικρή διόγκωση μαζικού αδένα και υπέγερση θηλής,Β
1272,Ποια από τις παρακάτω καταστάσεις ΔΕΝ προκαλεί μεταβολική οξέωση:,"Α. ""Πολλοί έμετοι""

Β. ""Υποξία""

Γ. ""Βαρειά διάρροια""

Δ. ""Διαβητικό κώμα""

Ε. ""Νεφρική ανεπάρκεια""",Πολλοί έμετοι,Α
1286,Ποιες από τις παρακάτω καταστάσεις προκαλούν συστολικό φύσημα και σημεία αυξημένης πνευμονικής αιματώσεως:,"Α. ""Μεσοκολπική επικοινωνία""

Β. ""Τετραλογία του Fallot""

Γ. ""Στένωση του ισθμού της αορτής""

Δ. ""Στένωση της πνευμονικής""

Ε. ""Συγγενής στένωση της αορτής""",Μεσοκολπική επικοινωνία,Α
1287,Ποια από τις παρακάτω καταστάσεις μεταβιβάζεται με το φυλοσύνδετο χαρακτήρα:,"Α. ""Φαινυλκετονουρία""

Β. ""Δαλτονισμός (αχρωματοψία)""

Γ. ""Συγγενής υπερπλασία του φλοιού των επινεφριδίων""

Δ. ""Οζώδης σκλήρυνση""

Ε. ""Γαλακτοζαιμία""",Δαλτονισμός (αχρωματοψία),Β
1290,Η συγγενής υπερπλασία του φλοιού των επινεφριδίων χαρακτηρίζεται από:,"Α. ""Υπερέκκριση αλδοστερόνης, κορτιζόλης και ανδρογόνων""

Β. ""Ανεπάρκεια κορτιζόλης και ανδρογόνων""

Γ. ""Ανεπάρκεια κορτιζόλης και αλδοστερόνης""

Δ. ""Υπερπαραγωγή οιστρογόνων""

Ε. ""Τίποτα από τα παραπάνω""",Ανεπάρκεια κορτιζόλης και αλδοστερόνης,Γ
1291,"Σε νεογνό ψηλαφάται κυστικός όγκος μαλακός, μεγέθους μήλου, στο ύψος της οσφυικής μοίρας της σπονδυλικής στήλης και διαπιστώνεται χαλαρή πάρεση των κάτω άκρων. Ποιά είναι η πιθανότερη διάγνωση:","Α. ""Νευροβλάστωμα""

Β. ""Μυελομηνιγγοκήλη""

Γ. ""Τεράτωμα""

Δ. ""Κλειστή δισχιδής ράχη""

Ε. ""Κανένα από τα παραπάνω""",Μυελομηνιγγοκήλη,Β
1298,Σε ποιες από τις παρακάτω καταστάσεις παρατηρείται πολυϋδράμνιο:,"Α. ""Σύνδρομο Potter (αγενεσία νεφρών)""

Β. ""Τραχειοοισοφαγικό συρίγγιο και ατρησία οισοφάγου""

Γ. ""Σύνδρομο αναπνευστικής δυσχέρειας""

Δ. ""Ρήξη εμβρυϊκών υμένων""

Ε. ""Συγγενής καρδιοπάθεια""",Τραχειοοισοφαγικό συρίγγιο και ατρησία οισοφάγου,Β
1299,Ποιο από τα παρακάτω είναι σωστό στα νεογέννητα:,"Α. ""Ο ίκτερος που συμβαίνει την 1η ημέρα της ζωής είναι παθολογικός""

Β. ""Η υδροκήλη πρέπει να παροχετεύεται όσο το δυνατόν νωρίτερα για να αποφευχθεί ατροφία του όρχεως""

Γ. ""Το τοξικό ερύθημα είναι λοιμώδους αιτιολογίας""

Δ. ""Ο αρτηριακός πόρος συνήθως κλείνει φυσιολογικά εντός 12 ωρών""

Ε. ""Πετέχειες στο πρόσωπο κατά τη γέννηση είναι ενδεικτικό αιμορραγικής νόσου""",Ο ίκτερος που συμβαίνει την 1η ημέρα της ζωής είναι παθολογικός,Α
1300,Ποιο από τα παρακάτω μπορεί να προκαλέσει άμεση υπερχολερυθριναιμία που επιμένει μετά τις 14 ημέρες της ζωής:,"Α. ""Ίκτερος από μητρικό θηλασμό""

Β. ""Γαλακτοζαιμία""

Γ. ""Συγγενής υποθυρεοειδισμός""

Δ. ""Αιμολυτική αναιμία νεογνού""

Ε. ""Συγγενής καρδιοπάθεια""",Γαλακτοζαιμία,Β
1302,Σε νεογνά με συγγενή κυανωτική καρδιοπάθεια είναι σωστό ότι:,"Α. ""Η διάγνωση γίνεται με το υπερηχογράφημα καρδιάς""

Β. ""Η κυάνωση είναι πάντα εμφανής αμέσως μετά τη γέννηση""

Γ. ""Η πληκτροδακτυλία συνήθως εμφανίζεται στη γέννηση""

Δ. ""Στα νεογνά με τετραλογία Fallot το χαρακτηριστικό εύρημα στην ακτινογραφία θώρακος είναι η αυξημένη πνευμονική αιμάτωση""

Ε. ""Το test υπεροξίας είναι πάντα φυσιολογικό""",Η διάγνωση γίνεται με το υπερηχογράφημα καρδιάς,Α
1307,Ποιο από τα παρακάτω πρέπει να ελέγχεται τακτικά σε παιδί που λαμβάνει συνήθη αντιεπιληπτικά φάρμακα:,"Α. ""Η νεφρική λειτουργία""

Β. ""Η ηπατική λειτουργία""

Γ. ""Η καρδιακή λειτουργία""

Δ. ""Όλα τα παραπάνω""

Ε. ""Κανένα από τα παραπάνω""",Η ηπατική λειτουργία,Β
1315,Ποιο από τα παρακάτω είναι σωστό:,"Α. ""Η οξεία παραρρινοκολπίτιδα μπορεί να είναι επιπλοκή της αλλεργικής ρινίτιδας""

Β. ""Το βρογχικό άσθμα χαρακτηρίζεται από φλεγμονή της επιγλωττίδας""

Γ. ""Η οξεία λαρυγγίτιδα προκαλείται συνήθως τον αιμόφιλο της ινφλουένζας""

Δ. ""Η οξεία βρογχιολίτιδα προσβάλλει κυρίως παιδιά σχολικής ηλικίας""

Ε. ""Το συγγενές λοβώδες εμφύσημα αφορά συνήθως τους κάτω πνευμονικούς λοβούς""",Η οξεία παραρρινοκολπίτιδα μπορεί να είναι επιπλοκή της αλλεργικής ρινίτιδας,Α
1318,Ποιο από τα παρακάτω αποτελεί τη συνηθέστερη διαταραχή στην οξεία λαρυγγίτιδα:,"Α. ""Μεταβολική αλκάλωση""

Β. ""Μεταβολική οξέωση""

Γ. ""Υποξαιμία""

Δ. ""Υποκαπνία""

Ε. ""Υπερκαπνία""",Υπερκαπνία,Ε
1323,Όλα τα παρακάτω είναι σωστά για παιδιά ηλικίας κάτω των 2 ετών με οξύ κοιλιακό άλγος ΕΚΤΟΣ από ένα:,"Α. ""Το συχνότερο αίτιο είναι η οξεία γαστρεντερίτιδα""

Β. ""Πιθανό αίτιο μπορεί να είναι ο εγκολεασμός του εντέρου""

Γ. ""Πιθανό αίτιο μπορεί να είναι η ουρολοίμωξη""

Δ. ""Το συχνότερο αίτιο είναι η νεφρολιθίαση""

Ε. ""Πιθανό αίτιο μπορεί να είναι πνευμονία του κάτω λοβού""",Το συχνότερο αίτιο είναι η νεφρολιθίαση,Δ
1327,Όλα τα παρακάτω αφορούν τη σωστή διατροφή του βρέφους ΕΚΤΟΣ από ένα:,"Α. ""χορήγηση τροποποιημένου κονιοποιημένου γάλατος 1ης βρεφικής ηλικίας έως τον 6ο μήνα της ζωής""

Β. ""προσθήκη χυμών τον 6ο μήνα της ζωής""

Γ. ""προσθήκη κρέατος και κοτόπουλου μετά τον 6ο μήνα της ζωής""

Δ. ""προσθήκη του λευκώματος του αυγού στο τέλος του πρώτου χρόνου της ζωής""

Ε. ""προσθήκη σιτάλευρου από τον 2ο μήνα της ζωής""",προσθήκη σιτάλευρου από τον 2ο μήνα της ζωής,Ε
1330,Όλοι οι παρακάτω παράγοντες ευθύνονται για πρόκληση υπογλυκαιμίας σε παιδιά με σακχαρώδη διαβήτη τύπου Ι ΕΚΤΟΣ από ένα:,"Α. ""Καθυστέρηση γεύματος""

Β. ""Έντονη ή/και παρατεταμένη άσκηση""

Γ. ""Μεγαλύτερη δόση ινσουλίνης""

Δ. ""Stress""

Ε. ""Κατανάλωση αλκοόλ""",Stress,Δ
1332,Ποια από τις παρακάτω συγγενείς καρδιοπάθειες είναι πιθανή σε παιδί με υπέρταση στα άνω άκρα:,"Α. ""Μετάθεση μεγάλων αγγείων""

Β. ""Βαλβιδική στένωση στην πνευμονική""

Γ. ""Μεσοκολπική επικοινωνία""

Δ. ""Στένωση στον ισθμό της αορτής""

Ε. ""Ανοικτός αρτηριακός πόρος""",Στένωση στον ισθμό της αορτής,Δ
1338,Ποια από τις παρακάτω αιμορραγίες είναι η πιο συχνή σε πρόωρα νεογνά:,"Α. ""Κεφαλαιμάτωμα""

Β. ""Υποσκληρίδια αιμορραγία""

Γ. ""Υπαραχνοειδής αιμορραγία""

Δ. ""Ενδοκοιλιακή αιμορραγία""

Ε. ""Ενδοπαρεγκεφαλιδική αιμορραγία""",Ενδοκοιλιακή αιμορραγία,Δ
1341,Η πιο συχνή αιτία σιδηροπενίας σε παιδί προσχολικής ηλικίας είναι:,"Α. ""Η ελλιπής πρόσληψη σιδήρου""

Β. ""Τα ελλιπή αποθέματα σιδήρου""

Γ. ""Η απώλεια σιδήρου""

Δ. ""Η δυσαπορρόφηση σιδήρου""

Ε. ""Η αιμόλυση""",Η ελλιπής πρόσληψη σιδήρου,Α
1350,Ποιο από τα παρακάτω είναι σωστό για την ιλαρά:,"Α. ""Η συχνότητα της αιμορραγικής μορφής είναι 1:2.000""

Β. ""Ανάμεσα στις δύο φάσεις του πυρετού μεσολαβούν 72 ώρες απυρεξίας""

Γ. ""Ο βήχας εμφανίζεται μαζί με το εξάνθημα""

Δ. ""Το εξάνθημα υποχωρεί ακολουθώντας τη φορά έκθυσης""

Ε. ""Η ωτίτιδα είναι σπάνια επιπλοκή""",Το εξάνθημα υποχωρεί ακολουθώντας τη φορά έκθυσης,Δ
1352,Ποιο από τα παρακάτω είναι σωστό για την πνευμονιοκοκκική πνευμονία:,"Α. ""Στο 50% των περιπτώσεων είναι θετική η καλλιέργεια αίματος""

Β. ""Στα βρέφη μπορεί να έχει τη μορφή βρογχοπνευμονίας""

Γ. ""Η κοτριμοξαζόλη είναι θεραπεία πρώτης εκλογής""

Δ. ""Δεν προκαλεί πλευρίτιδα""

Ε. ""Ο βήχας είναι έντονος""",Στα βρέφη μπορεί να έχει τη μορφή βρογχοπνευμονίας,Β
1356,Ποιο είναι το συχνότερο αυτοάνοσο νόσημα του συνδετικού ιστού στην παιδική ηλικία:,"Α. ""Σκληροδερμία""

Β. ""Νεανική ρευματοειδής αρθρίτιδα""

Γ. ""Συστηματικός ερυθηματώδης λύκος""

Δ. ""Μεικτή νόσος συνδετικού ιστού""

Ε. ""Νεανική δερματομυοσίτιδα""",Νεανική ρευματοειδής αρθρίτιδα,Β
1360,Ποιος είναι ο πιο ευαίσθητος δείκτης για τη διάγνωση του πρωτοπαθούς υποθυρε-οειδισμού:,"Α. ""Η ολική Τ4""

Β. ""Η FT4""

Γ. ""H TSH""

Δ. ""Η ολική Τ3""

Ε. ""Η FT3""",H TSH,Γ
1365,Κυάνωση μπορεί να προκαλέσουν όλα τα παρακάτω αίτια ΕΚΤΟΣ από ένα:,"Α. ""Καρδιακή νόσος""

Β. ""Πνευμονική νόσος""

Γ. ""Λεϊσμανίαση""

Δ. ""Μεθαιμοσφαιριναιμία""

Ε. ""Εισρόφηση ξένου σώματος""",Λεϊσμανίαση,Γ
1370,Ποιο από τα παρακάτω είναι σωστό για τη σπλαχνική λεϊσμανίαση:,"Α. ""Οι γ-σφαιρίνες είναι ελαττωμένες""

Β. ""Ο λοιμογόνος παράγοντας μεταδίδεται με τα σταγονίδια""

Γ. ""Τα λευκά αιμοσφαίρια είναι αυξημένα""

Δ. ""Η λιποσωμιακή αμφοτερικίνη δεν χρησιμοποιείται στη θεραπεία""

Ε. ""Οφείλεται σε παράσιτο""",Οφείλεται σε παράσιτο,Ε
1376,Η πολυκυτταραιμία στα νεογνά μπορεί να σχετίζεται με όλα τα παρακάτω ΕΚΤΟΣ από ένα:,"Α. ""Διαβήτης μητέρας""

Β. ""Ενδομήτρια δυστροφία""

Γ. ""Εμβρυοεμβρυϊκή μετάγγιση""

Δ. ""Αναιμία""

Ε. ""Κανένα από τα παραπάνω""",Αναιμία,Δ
1378,Η παρουσία αιμορραγικών κυλίνδρων στα ούρα υποδηλώνει:,"Α. ""Οξεία νεφρική ανεπάρκεια""

Β. ""Οξεία σπειραματονεφρίτιδα""

Γ. ""Κυστίτιδα""

Δ. ""Υπερνέφρωμα""

Ε. ""Νεφρολιθίαση""",Οξεία σπειραματονεφρίτιδα,Β
1379,Αιμορραγικοί κύλινδροι στα ούρα ανευρίσκονται:,"Α. ""Στην κυστίτιδα""

Β. ""Στη νεφρολιθίαση""

Γ. ""Στην πυελονεφρίτιδα""

Δ. ""Στη σπειραματονεφρίτιδα""

Ε. ""Σε όλα τα παραπάνω""",Στη σπειραματονεφρίτιδα,Δ
1383,Ποιο από τα παρακάτω είναι σωστό για τη νόσο κοιλιοκάκη:,"Α. ""Οι εκδηλώσεις της νόσου εμφανίζονται από τις πρώτες εβδομάδες της γέννησης""

Β. ""Η βιοψία του εντέρου αποκαλύπτει επιπέδωση των λαχνών""

Γ. ""Η νόσος σχεδόν πάντα υποχωρεί μέσα στα πρώτα 6 χρόνια της ζωής""

Δ. ""Κατά τις περιόδους έξαρσης των συμπτωμάτων, πέραν της κατάλληλης διαιτητικής αγωγής χορηγείται και γ-σφαιρίνη""

Ε. ""Η γλουτένη αποτελεί το πρωτεϊνικό κλάσμα του ρυζιού και του αραβοσίτου""",Η βιοψία του εντέρου αποκαλύπτει επιπέδωση των λαχνών,Β
1389,Oλα τα παρακάτω είναι σωστά για τους βρεφικούς σπασμούς EKTOΣ από ένα:,"Α. ""Παρουσιάζονται συνήθως τους 3-4 πρώτους μήνες της ζωής""

Β. ""Το ΗΕΓ είναι χαρακτηριστικό (υψαρρυθμία)""

Γ. ""Νευροδερματικά σύνδρομα αποτελούν ένα από τα αίτα βρεφικών σπασμών""

Δ. ""Η πρόγνωση είναι κατά κανόνα καλή""

Ε. ""Θεραπευτικά χορηγείται ACTH""",Η πρόγνωση είναι κατά κανόνα καλή,Δ
1390,Ολα τα παρακάτω είναι σωστά για την εγκεφαλική αιμορραγία των προώρων ΕΚΤΟΣ από ένα:,"Α. ""Παρουσιάζεται συνήθως σε νεογνά < 1500 g""

Β. ""Είναι συχνότερη σε νεογνά με ΣΑΔ (Σύνδρομο αναπνευστικής δυσχέρειας)""

Γ. ""Μπορεί να προκαλέσει υδροκέφαλο""

Δ. ""Παρουσιάζεται συνήθως την 2η εβδομάδα της ζωής""

Ε. ""Μπορεί να συνοδεύεται από θρομβοπενία""",Παρουσιάζεται συνήθως την 2η εβδομάδα της ζωής,Δ
1396,Ολα τα παρακάτω είναι σωστά για την ομόζυγο β-θαλασσαιμία ΕΚΤΟΣ από ένα:,"Α. ""Μεταγγίσεις αίματος χρειάζεται να γίνονται κάθε 3 μήνες περίπου""

Β. ""Τα επίπεδα Hb πρέπει να διατηρούνται πάνω από 10 g%""

Γ. ""Οι μεταγγίσεις αίματος γίνονται με συμπυκνωμένα ερυθρά απαλλαγμένα από λευκά αιμοσφαίρια""

Δ. ""Η δεσφεριοξαμίνη χορηγείται υποδορίως σε συνεχή έγχυση""

Ε. ""Ριζική θεραπεία αποτελεί η μεταμόσχευση μυελού""",Μεταγγίσεις αίματος χρειάζεται να γίνονται κάθε 3 μήνες περίπου,Α
