id,question,answers,best_answer,best_answer_index
3211,"Γεώργιος Παπανικολάου, ο παγκοσμίου φήμης γιατρός-ερευνητής, γεννήθηκε στην Εύβοια το 1883, όπου έμεινε, έως ότου ολοκλήρωσε το Δημοτικό. Για το Γυμνάσιο, οι γονείς του τον έστειλαν στην Αθήνα. Μετά, γράφτηκε στην Ιατρική Σχολή του Πανεπιστημίου Αθηνών και αποφοίτησε σε ηλικία μόλις 21 ετών! Καθώς ήταν φιλομαθής, όσο σπούδαζε, μάθαινε ξένες γλώσσες και μελετούσε λογοτεχνία, φιλοσοφία και μουσική. Ο πατέρας του, γνωρίζοντας τον χαρακτήρα και τις ικανότητες του παιδιού του, τον έστειλε το 1907 στη Γερμανία, όπου σπούδασε Βιολογία. Όταν γύρισε στην Ελλάδα (1910), κατάλαβε ότι οι συνθήκες δεν ήταν ευνοϊκές για τα σχέδιά του. Παντρεύτηκε και έφυγε πάλι στο εξωτερικό, λέγοντας στους γονείς του πως το ιδανικό του δεν ήταν να πλουτίσει, αλλά να εργαστεί και να βοηθήσει τον άνθρωπο. Πρώτα πήγε στο Ωκεανογραφικό Ινστιτούτο του Μονακό. Όμως επέστρεψε στην Ελλάδα, για να συμμετάσχει στον Βαλκανικό Πόλεμο του 1912 και, όταν τελείωσε, μετανάστευσε μαζί με τη γυναίκα του στην Αμερική. Εκεί είχαν οικονομικά προβλήματα κι έτσι εργάστηκαν και οι δύο: ο ένας πουλώντας χαλιά και η άλλη ράβοντας κουμπιά. Τα προβλήματα τελείωσαν, όταν ο Παπανικολάου διορίστηκε στο Νοσοκομείο της Νέας Υόρκης. Γρήγορα διακρίθηκε και βρήκε δουλειά στο Πανεπιστήμιο Κορνέλ, όπου εργάστηκε το διάστημα 1914-61. Στα 78 του εγκαταστάθηκε στο Μαϊάμι μέχρι τον θάνατό του (1962). Εκεί έγινε διευθυντής στο Ινστιτούτο για τον καρκίνο. Η επαναστατική μέθοδός του έγινε παγκοσμίως γνωστή ως ""Pap test"" και ο ίδιος χαρακτηρίστηκε ως ο ""άνθρωπος που χάρισε ζωή στις γυναίκες ολόκληρου του κόσμου"". Προς τιμήν του δόθηκε το όνομά του σε ένα νοσοκομείο της Θεσσαλονίκης και σε ένα της Εύβοιας. Ανακτήθηκε στις 11/01/2021 https://gpapanikolaou.gr/biografiko-gpapanikolaou.html και διασκευάστηκε για τις ανάγκες των εξετάσεων. Χαρακτήρισε την παρακάτω πρόταση ως σωστή ή λανθασμένη, χρησιμοποιώντας αποκλειστικά πληροφορίες από το κείμενο: Ο πατέρας του Γ. Παπανικολάου δεν ήθελε να τον αφήσει να πάει στη Γερμανία;","Α. ""Σωστό""

Β. ""Λάθος""",Λάθος,Β
3212,"Ελληνική κουζίνα. Η ελληνική κουζίνα βασίζεται στα προϊόντα εποχής, στην απλότητα, τη διάρκεια, την εντοπιότητα και τον υγιεινό της χαρακτήρα. Η υπεροχή των ξεχωριστών ελληνικών προϊόντων, τα οποία καλλιεργούνται στο μεσογειακό κλίμα της χώρας μας, έχει ενισχύσει τον σεβασμό για τις γεύσεις της παραδοσιακής ελληνικής κουζίνας και μαγειρικής, οι οποίες παραμένουν σε μεγάλο βαθμό εποχικές. Οι ρίζες της ελληνικής κουζίνας φθάνουν ως την αρχαιότητα. Το ελαιόλαδο, το μέλι, τα βότανα, τα αγριόχορτα, τα όσπρια, τα ψάρια και θαλασσινά, οι ξηροί καρποί, οι σπόροι σουσαμιού, τα δημητριακά ολικής άλεσης και λίγα τυριά, απλώς από κατσικίσιο και πρόβειο γάλα, είναι τα διαχρονικά προϊόντα του ελληνικού τραπεζιού. Στην παραδοσιακή ελληνική διατροφή, που είναι ουσιαστικά μεσογειακή, τα λαχανικά και τα όσπρια εμφανίζονται σε αναρίθμητα πιάτα και παρέχουν την κατάλληλη ημερήσια ποσότητα κατανάλωσης. Συνοδευόμενα με ψωμί ολικής άλεσης και λίγο τυρί (πρωτεΐνη), αυτά τα γεύματα είναι πλήρη από θρεπτική άποψη. Ο πλούτος των πιάτων με λαχανικά προέκυψε από τις παραδόσεις της νηστείας, που απαιτούσαν αποχή από όλα τα ζωικά προϊόντα περίπου για το μισό έτος. Σήμερα, οι Έλληνες είναι θερμοί κρεατοφάγοι, αλλά παραδοσιακά, το κρέας ήταν περιορισμένο και καταναλωνόταν ως εορταστικό φαγητό ή συνδυαζόταν με τρόφιμα βασισμένα στα χορταρικά, μαγειρεμένα στην κατσαρόλα ή στον φούρνο. Το εξαιρετικά παρθένο ελληνικό ελαιόλαδο είναι το βασικό μαγειρικό λίπος που χρησιμοποιείται στην Ελλάδα και το οποίο περιχύνεται σε κάθε είδος σαλάτας και σε πολλά μαγειρευτά πιάτα, αφού αυτά ολοκληρωθούν. Διασκευή για τις ανάγκες των εξετάσεων. https://winesofgreece.org/el/, 5/12/2020. Συμπλήρωσε την παρακάτω πρόταση με τη σωστή επιλογή, χρησιμοποιώντας αποκλειστικά πληροφορίες από το κείμενο:. Η ελληνική κουζίνα είναι","Α. ""νέα""

Β. ""μοντέρνα""

Γ. ""μεσογειακή""",μεσογειακή,Γ
3213,"«Για τον πατέρα» Δεν ήταν πρώτος στα μαθήματα ούτε στο τρέξιμο, ούτε στο πήδημα. Στην τάξη δεν τον πρόσεχε κανείς ιδιαίτερα, δεν είχε ακούσει ένα «μπράβο» και στα διαλείμματα, αν έπαιζε, ήταν μαζί μ' αυτούς που κάνουν παρέα. Ποτέ δεν ήταν αρχηγός. Αρχηγός ήμουν εγώ, ήταν ο Πότης, ο Βαγγέλης. Εμείς κανονίζαμε πότε θα παίξουμε πόλεμο ή κλέφτες και αστυνόμους, εμείς είχαμε το προνόμιο να λέμε ιστορίες. Οι άλλοι άκουγαν. Μιλούσαμε ακόμα και για φαντάσματα! Μας άρεσαν οι άγριες ιστορίες, που ανακατεύονταν οι υπερφυσικές δυνάμεις. Το ξέραμε πως δεν ήταν αλήθεια αυτά που λέγαμε. Ανατριχιάζαμε κρυφά, μα κανένας δεν τ' ομολογούσε. Δεν ξέρω πώς βγήκε τότε φήμη, που όλο και φούντωνε: Ο Αντρέας φοβάται! -Φοβάσαι βρε; Αλήθεια είναι πως φοβάσαι στα σκοτάδια; -Ναι, έκανε ήσυχα όπως σε όλα του. Φοβάμαι, τη νύχτα αγριεύομαι, δεν το θέλω! Και μια μέρα, αναποδογυρίστηκε ο κόσμος όλος! Μπήκε ο δάσκαλος στην τάξη ένα πρωί και κοίταξε τον Αντρέα. -Τη νύχτα ο Αντρέας δεν κοιμήθηκε διόλου, είπε. Αρρώστησε ο πατέρας του και πήγε να φέρει τον γιατρό. Μα ο γιατρός δεν ήταν στο χωριό, γι' αυτό χρειάστηκε να πάει ως τα Δεντρά, για να τον βρει και να τον φέρει. Έπειτα, άρχισε το μάθημα, μα κανείς δεν είχε νου ν' ακούσει. Έβρεχε έξω σιγανά κι όλων η σκέψη ήταν στη χτεσινή τη νύχτα, που ερχόταν η μπόρα η μεγάλη και φύσαγε ο αέρας να ξεριζώσει δέντρα και πήρε σκεπές. Εκείνη την ώρα ο Αντρέας -που το έλεγε πως αγριεύεται στα σκοτάδια- περπατούσε ολομόναχος να φέρει τον γιατρό. Στο διάλειμμα πήγα κοντά του: -Είδες, του είπα, μας κορόιδευες όλους τόσο καιρό. Δεν φοβήθηκες διόλου χτες τη νύχτα... -Φοβήθηκα! Ποιος το είπε πως δε φοβήθηκα; έκανε νυσταγμένα. Κι έφυγε! Γαλάτεια Σαράντη, ΟΕΔΒ, Αθήνα 1982, «Η Γλώσσα μου», σσ. 54-55. Συμπλήρωσε την παρακάτω πρόταση με τη σωστή επιλογή, χρησιμοποιώντας αποκλειστικά πληροφορίες από το κείμενο: «Όταν ο πατέρας αρρώστησε τη νύχτα, ο Αντρέας...»","Α. ""αδιαφόρησε""

Β. ""πήγε να φέρει τον γιατρό""

Γ. ""κοιμήθηκε""",πήγε να φέρει τον γιατρό,Β
3214,"Εκπαίδευση στην Ελλάδα. Η Εκπαίδευση στην Ελλάδα είναι υποχρεωτική για όλα τα παιδιά, 6-15 ετών, και περιλαμβάνει το Δημοτικό και το Γυμνάσιο. Η «σχολική» ζωή, όμως, των μαθητών μπορεί να ξεκινά από την ηλικία των 2,5 ετών στους Βρεφονηπιακούς Παιδικούς Σταθμούς. Η διάρκεια φοίτησης στο Δημοτικό είναι έξι χρόνια και τα παιδιά ξεκινούν τη φοίτηση στο Δημοτικό Σχολείο σε ηλικία 6 ετών. Παράλληλα με τα Νηπιαγωγεία και Δημοτικά λειτουργούν και Ολοήμερα σχολεία, τα οποία έχουν επιπλέον ωράριο λειτουργίας και εμπλουτισμένο Αναλυτικό Πρόγραμμα. Μετά την υποχρεωτική Δευτεροβάθμια Εκπαίδευση, ακολουθούν δύο τύποι σχολείων: τα Ενιαία Λύκεια και τα Τεχνικά Επαγγελματικά Εκπαιδευτήρια (ΤΕΕ). Η διάρκεια φοίτησης είναι τριετής στα Ενιαία Λύκεια και διετής (α΄ κύκλος σπουδών) ή τριετής (β΄ κύκλος σπουδών) στα Τεχνικά Επαγγελματικά Εκπαιδευτήρια. Οι μαθητές έχουν τη δυνατότητα να περάσουν από τον έναν τύπο σχολείου στον άλλον. Παράλληλα με τα κοινά σχολεία της Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης λειτουργούν και Ειδικά Νηπιαγωγεία, Δημοτικά, Γυμνάσια και Λύκεια, που απευθύνονται σε μαθητές με ειδικές εκπαιδευτικές ανάγκες. Επίσης λειτουργούν και Μουσικά, Εκκλησιαστικά και Αθλητικά Γυμνάσια και Λύκεια. Στη μετα-υποχρεωτική Δευτεροβάθμια Εκπαίδευση εντάσσονται και τα Ινστιτούτα Επαγγελματικής Κατάρτισης (ΙΕΚ), τα οποία δέχονται τόσο αποφοίτους Γυμνασίου όσο και αποφοίτους Λυκείου, ανάλογα με τις επιμέρους ειδικότητες που προσφέρουν. Η εισαγωγή των φοιτητών στα Ανώτατα Εκπαιδευτικά Ιδρύματα (ΑΕΙ) γίνεται μετά από εξετάσεις εθνικού επιπέδου. Επιπρόσθετα, στο Ελληνικό Ανοικτό Πανεπιστήμιο (ΕΑΠ) οι φοιτητές γίνονται δεκτοί από την ηλικία των 22 ετών, μετά από κλήρωση. Πηγή: http://www.minedu.gov.gr. Διασκευάστηκε για τις ανάγκες της εξέτασης. Χαρακτήρισε την παρακάτω πρόταση ως σωστή ή λανθασμένη, χρησιμοποιώντας αποκλειστικά πληροφορίες από το κείμενο: Τα Ειδικά Νηπιαγωγεία, Δημοτικά, Γυμνάσια και Λύκεια είναι για μαθητές με ειδικές εκπαιδευτικές ανάγκες.","Α. ""Σωστό""

Β. ""Λάθος""",Σωστό,Α
3215,Επίλεξε τη λέξη/φράση που έχει αντίθετη σημασία από τη λέξη/φράση που βρίσκεται σε [αγκύλες] στην παρακάτω πρόταση: Οι νέοι συχνά βρίσκουν τις πόλεις [ελκυστικές].,"Α. ""απωθητικές""

Β. ""ενδιαφέρουσες""

Γ. ""όμορφες""",απωθητικές,Α
3216,«γνωστές»: Λέξη με αντίθετη σημασία είναι,"Α. ""φιλικές""

Β. ""άγνωστες""

Γ. ""διάσημες""",άγνωστες,Β
3217,"Ο καιρός της Ελλάδας. Η Κάθλιν μένει εδώ και τριάντα χρόνια στην Ελλάδα. Πολλοί νομίζουν πως έμεινε εδώ γιατί συνάντησε και ερωτεύτηκε τον άνδρα της. Η αλήθεια, όμως, είναι ότι η Κάθλιν ερωτεύτηκε την Ελλάδα. Γνώρισε τον άνδρα της την εποχή που σπούδαζαν και οι δύο στο Πανεπιστήμιο της Θεσσαλονίκης. Οι γονείς της είχαν αντιδράσει σ' αυτές τις σπουδές. Δεν καταλάβαιναν γιατί η κόρη τους δεν προτιμούσε να σπουδάσει σε ένα από τα άριστα πανεπιστήμια της χώρας τους. Αλλά η Κάθλιν είχε αποφασίσει από την πρώτη φορά που ήρθε με τις φίλες της για διακοπές στη Χαλκιδική ότι ήθελε να μείνει στην Ελλάδα για πάντα. Η ρηχή και ζεστή θάλασσα, οι απέραντοι χρυσοπράσινοι ελαιώνες και τα τραγούδια των τζιτζικιών τη μάγεψαν. Αλλά κυρίως γοητεύτηκε από τον καιρό. Δέκα μέρες έμεινε στην Ελλάδα, δέκα μέρες είχε ήλιο και ζέστη. Ούτε σταγόνα βροχή. Συζητάει με τον παιδικό της φίλο, τον Χάρολντ, στο τηλέφωνο κι εκείνος τη ζηλεύει. Ο Χάρολντ έχει σπουδάσει Ελληνική Φιλολογία στην πατρίδα του και είναι ενθουσιώδης φιλέλληνας. Κάθε καλοκαίρι επισκέπτεται την Κάθλιν. Ονειρεύεται, όταν βγει στη σύνταξη, να έρθει να μείνει κι αυτός στην Ελλάδα και να έχει ένα μικρούτσικο σπιτάκι σε κάποιο χωριό της Χαλκιδικής. Ο γιατρός του συμφωνεί μαζί του πως το κλίμα της Ελλάδας θα του κάνει καλό και θα πάψουν να πονούν τα κόκαλά του από την υγρασία. Τις ατέλειωτες βροχερές μέρες της πατρίδας του ο Χάρολντ φαντάζεται τον ελληνικό γαλανό ουρανό και παρηγοριέται. Μπορεί τα κόκαλά του να συνεχίζουν να πονούν, αλλά η καρδιά του έχει πάντα μέσα λίγη Ελλάδα. Διασκευάστηκε για τις ανάγκες της εξέτασης. Χρησιμοποιώντας τις πληροφορίες από το παραπάνω κείμενο, βρείτε την επιλογή που συμπληρώνει σωστά την πρόταση: Στην πατρίδα της Κάθλιν","Α. ""δεν υπήρχαν πανεπιστήμια""

Β. ""δεν ήταν αρκετά καλά τα πανεπιστήμια""

Γ. ""υπήρχαν πολύ καλά πανεπιστήμια""",υπήρχαν πολύ καλά πανεπιστήμια,Γ
3218,"Αλόννησος. Το νησιωτικό σύμπλεγμα των Βόρειων Σποράδων στο οποίο ανήκει η Αλόννησος, δημιουργήθηκε σύμφωνα με τη Μυθολογία, από τους γίγαντες Ώτο και Εφιάλτη. Τα δύο αδέρφια έπαιρναν χαλίκια και τα πέταγαν στη θάλασσα να δουν ποιο θα φτάσει πιο μακριά. Από τα χαλίκια εκείνα λένε ότι φύτρωσαν οι Σποράδες, η καταπράσινη αυτή νοητή συνέχεια του βουνού των Κενταύρων που βλέπει τις ακτές του Πηλίου από απόσταση λίγων ναυτικών μιλίων. Γι' αυτό, άλλωστε, ανήκουν διοικητικά στον νομό Μαγνησίας. Τέσσερα κατοικημένα νησιά όλα κι όλα, μαζί με το νοτιότερο αδέρφι τους, τη Σκύρο. Η Αλόννησος πήρε το όνομά της από ένα διπλανό ερημονήσι, την Κυρά Παναγιά. Αυτό λένε πως είναι η πραγματική αρχαία Αλόννησος. Μετά την απελευθέρωση από τους Τούρκους την είπαν Αλόννησο. Το πραγματικό της αρχαίο όνομα ήταν Ίκος. Μέχρι πριν από τη δεκαετία του 1980, αυτό το στολίδι του Αιγαίου με τα κρυστάλλινα νερά ήταν γνωστό σε λίγους. Υπήρχαν όμως και κάποιοι άλλοι, πιο παράξενοι επισκέπτες, που είχαν κάνει την Αλόννησο μόνιμο τόπο τους, πολύ πιο πριν, εκτιμώντας αυτό που τους πρόσφερε: ησυχία, καθαρά νερά και άφθονη τροφή. Οι ""επισκέπτες"" αυτοί ήταν οι μεσογειακές φώκιες ""monachus monachus"", που έκαναν γνωστή την Αλόννησο στο πλατύ κοινό. Στη θάλασσα της Αλοννήσου δημιουργήθηκε το 1992 το ""Εθνικό Θαλάσσιο Πάρκο Αλοννήσου Βορείων Σποράδων"". Η αρχαία Ίκος, την εποχή που ανήκε στην Αθηναϊκή Συμμαχία της Δήλου (478 π.Χ.) απέκτησε μεγάλη πολιτική και οικονομική δύναμη. Στα νερά της έχουν βρεθεί δεκάδες κουφάρια εμπορικών και πολεμικών πλοίων. Μάλιστα είχε κόψει δικό της νόμισμα. Φημισμένη ήταν για το καλό κρασί της. Αμφορείς με την επιγραφή ""Ίκιον"" βρέθηκαν από τη Μαύρη Θάλασσα μέχρι την Αλεξάνδρεια της Αιγύπτου. Ακόμη και σήμερα, το ξακουστό εκείνο κρασί συνεχίζει να παράγεται, κυρίως για οικιακή κατανάλωση. Περιοδικό Geo, 9, 2020. Διασκευή για τις ανάγκες των εξετάσεων. Χρησιμοποιώντας τις πληροφορίες από το παραπάνω κείμενο, βρείτε την επιλογή που συμπληρώνει σωστά την πρόταση: Σύμφωνα με τη μυθολογία","Α. ""Η Αλόννησος ήταν ο τόπος των Κενταύρων""

Β. ""Η Αλόννησος μόνο δημιουργήθηκε από το παιχνίδι δύο γιγάντων, του Ώτου και του Εφιάλτη""

Γ. ""Οι Βόρειες Σποράδες δημιουργήθηκαν από το παιχνίδι δύο γιγάντων, του Ώτου και του Εφιάλτη""","Οι Βόρειες Σποράδες δημιουργήθηκαν από το παιχνίδι δύο γιγάντων, του Ώτου και του Εφιάλτη",Γ
3219,Η φράση «βασικό στοιχείο της αρμονικής κοινωνικής διαβίωσης» εννοεί ότι:,"Α. ""η κοινωνία είναι σαν ορχήστρα όπου χρειάζεται οι μουσικοί να ταιριάζουν""

Β. ""οι άνθρωποι το χρειάζονται για να είναι κοινωνικοί""

Γ. ""η κοινωνία το χρειάζεται για να ζει ήρεμα""",η κοινωνία το χρειάζεται για να ζει ήρεμα,Γ
3220,Στη φράση «Όμως δεν στενοχωριέμαι» η λέξη «στενοχωριέμαι» σημαίνει:,"Α. ""θορυβούμαι""

Β. ""θλίβομαι""

Γ. ""θυμώνω""",θλίβομαι,Β
3221,Διάλεξε τη λέξη ή φράση που έχει όμοια σημασία με τη λέξη/φράση: κοστίζει,"Α. ""χρωστάει""

Β. ""πληρώνει""

Γ. ""στοιχίζει""",στοιχίζει,Γ
3222,«Ωστόσο»: Λέξη με παρόμοια σημασία είναι,"Α. ""συνεπώς""

Β. ""παρόλα αυτά""

Γ. ""δηλαδή""",παρόλα αυτά,Β
3223,"3+1 μαθήματα που μας δίνουν τα κατοικίδιά μας. https://www.peteysplayhouse.com/. Τα κατοικίδια είναι η συντροφιά μας και οι δόσεις χαράς στην καθημερινότητά μας. Η επίδρασή τους πάνω μας, όμως, είναι πιο ουσιαστική από όσο νομίζουμε: μας διδάσκουν σημαντικά μαθήματα ζωής!. Μάθημα 1ο: Ζώντας στο παρόν. Το μεγαλύτερο μάθημα που διδασκόμαστε από τα κατοικίδιά μας είναι να ζούμε στο τώρα! Τα τελευταία χρόνια αυτή η στάση ζωής κερδίζει συνεχώς έδαφος στον τομέα της ψυχολογίας, καθώς έχει αποδειχθεί ότι ωφελεί τον οργανισμό μας με πολλούς τρόπους. Ζώντας τη στιγμή, γινόμαστε πιο ευτυχισμένοι και πιο αποδοτικοί, ιδίως όταν εκτελούμε μία εργασία που χρειάζεται την απόλυτη προσοχή μας. Ακόμη, με αυτόν τον τρόπο δεν ασχολούμαστε με το παρελθόν ούτε ανησυχούμε για το μέλλον. Έτσι, ενισχύονται τα θετικά συναισθήματα και βελτιώνεται η ποιότητα της ζωής μας. Μάθημα 2ο: Διάλειμμα για ξεκούραση. Τα ζωάκια μας θα κάνουν το διάλειμμά τους, για ύπνο ή ξεκούραση, μόλις νιώσουν κουρασμένα. Αυτό πρέπει να κάνουμε και εμείς – σύμφωνα με έρευνες, ένα διάλειμμα μισής ώρας είναι εξαιρετικά ωφέλιμο για το μυαλό και το σώμα μας, ανανεώνοντας τα επίπεδα ενέργειας και απόδοσης, ενώ μειώνει τον κίνδυνο εμφάνισης καρδιακών παθήσεων έως και 37%. Μάθημα 3ο: Καθημερινή άσκηση. Η καθημερινή βόλτα των κατοικιδίων είναι απαραίτητη, όπως και κάθε μορφή άσκησης (σωματική ή πνευματική). Αυτή η κίνηση ωθεί και εμάς να ασχοληθούμε με τον εαυτό μας και να ασκηθούμε για να διατηρήσουμε υγιές το σώμα και το μυαλό μας. Μάθημα 4ο: Έκφραση αγάπης. Τα ζωάκια μάς δείχνουν πώς νιώθουν για εμάς: εκφράζουν άμεσα την αγάπη τους, χωρίς να το σκεφτούν περισσότερο. Αναλογιστείτε πόσο ισχυρές και πλήρεις μπορούν να γίνουν οι δικές μας σχέσεις, οι ανθρώπινες, αν ακολουθήσουμε αυτή την τακτική. [Ομαδικό άρθρο που υπογράφεται από τη συντακτική ομάδα του περιοδικού Pet City News, τεύχος 75, Άνοιξη 2022, σ. 22-24 – διασκευή για τις ανάγκες των εξετάσεων]. Βρες τη σωστή επιλογή σχετικά με την παρακάτω πρόταση, με βάση τα περιεχόμενα του κειμένου: Μεγαλύτερη απόδοση στην εργασία μας, σύμφωνα με το κείμενο, πετυχαίνουμε","Α. ""αν σκεφτόμαστε και προβληματιζόμαστε πολύ σχετικά με το τι κάνουμε·""

Β. ""αν σκεφτόμαστε λιγότερο και είμαστε περισσότερο αυθόρμητοι σε αυτό που κάνουμε·""

Γ. ""αν δίνουμε μεγάλη προσοχή σε αυτό που έχουμε να κάνουμε""",αν δίνουμε μεγάλη προσοχή σε αυτό που έχουμε να κάνουμε,Γ
3224,"Το μετρό της Αθήνας: Το μετρό της Αθήνας είναι ένα δίκτυο μητροπολιτικού σιδηροδρόμου στην Περιφέρεια Αττικής. Εξυπηρετεί την περιοχή της Αθήνας και ένα μέρος της Ανατολικής Αττικής. Παράλληλα συνδέεται με τον Προαστιακό Σιδηρόδρομο, καθώς και το δίκτυο του Τραμ, σχηματίζοντας έτσι ένα δίκτυο μέσων μεταφοράς που εξυπηρετεί το μεγαλύτερο μέρος της Αττικής. Με το μετρό της Αθήνας μπορεί κανείς να φτάσει στο αεροδρόμιο της Αθήνας, στον Κεντρικό Σιδηροδρομικό Σταθμό Αθηνών, καθώς και στο λιμάνι του Πειραιά. Το δίκτυο μετρό της Αθήνας αποτελείται από 3 γραμμές, με 66 συνολικά σταθμούς. Από αυτούς οι 5 («Σύνταγμα», «Ομόνοια», «Αττική», «Μοναστηράκι», «Πειραιάς») είναι σταθμοί που συνδέονται με άλλη γραμμή του μετρό. Το συνολικό μήκος που καλύπτει το μετρό της Αθήνας είναι 90,1 χιλιόμετρα. Η μοναδική άλλη γραμμή μετρό στα Βαλκάνια που καλύπτει μεγαλύτερο συνολικό μήκος είναι της Κωνσταντινούπολης. Το μετρό της Αθήνας αποτελείται από 3 γραμμές: Η Γραμμή 1 (γνωστή και ως ΗΣΑΠ/Ηλεκτρικός) ξεκίνησε τη λειτουργία της το 1869. Έχει μήκος 25,7 χιλιόμετρα, ξεκινάει από την Κηφισιά και φτάνει στον Πειραιά. Εξυπηρετεί 24 σταθμούς. Συνδέεται με τη Γραμμή 2 στους σταθμούς Αττική και Ομόνοια, με τη Γραμμή 3 στους σταθμούς Μοναστηράκι και Πειραιάς και με τον Προαστιακό Σιδηρόδρομο στους σταθμούς Νερατζιώτισσα και Πειραιάς. Η Γραμμή 2 λειτουργεί από το 2000, ξεκινάει από την Ανθούπολη και φτάνει ως το Ελληνικό. Εξυπηρετεί 20 σταθμούς. Συνδέεται με τη Γραμμή 1 στους σταθμούς Αττική και Ομόνοια, με τη Γραμμή 3 στο σταθμό Σύνταγμα, και με τον Προαστιακό Σιδηρόδρομο στον σταθμό Λαρίσης. Η Γραμμή 3 άρχισε να λειτουργεί επίσης από το 2000. Εξυπηρετεί 20 σταθμούς και επιπλέον 4, τους οποίους μοιράζεται με τον Προαστιακό. Συνδέεται με τη Γραμμή 1 στο σταθμό Μοναστηράκι και με τη Γραμμή 2 στο σταθμό Σύνταγμα. Όλοι οι σταθμοί της είναι υπόγειοι εκτός από το κομμάτι που βρίσκεται ανάμεσα στον σταθμό Δουκίσσης Πλακεντίας και το Αεροδρόμιο. Οι ώρες λειτουργίας της Γραμμής 1 είναι 5:00 π.μ. – 00:30 π.μ. Οι Γραμμές 2 και 3 λειτουργούν 5:30 π.μ. – 00:20 π.μ., αλλά την Παρασκευή και το Σάββατο μένουν ανοιχτές ως 1:30 π.μ., δηλαδή μία ώρα παραπάνω. Με βάση το παραπάνω κείμενο, το μετρό της Αθήνας","Α. ""είναι το δεύτερο μεγαλύτερο στα Βαλκάνια""

Β. ""είναι το μικρότερο στα Βαλκάνια""

Γ. ""είναι μεγαλύτερο από το μετρό της Κωνσταντινούπολης""",είναι το δεύτερο μεγαλύτερο στα Βαλκάνια,Α
3225,Διάλεξε τη λέξη ή φράση που έχει όμοια σημασία με τη λέξη/φράση: να κατακτούν,"Α. ""να πετυχαίνουν""

Β. ""να αρπάζουν""

Γ. ""να πολλαπλασιάζουν""",να πετυχαίνουν,Α
3226,"Εργαζόμενη μητέρα και παιδί. https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.ipaidia.gr Πολύ συχνά οι εργαζόμενες μητέρες ανησυχούν για το πόσο ποιοτικό χρόνο περνούν με τα παιδιά τους ή νιώθουν ενοχές για την απουσία τους από το σπίτι. Πρέπει, ωστόσο, κάθε γυναίκα να καταλάβει ότι το να εργάζεται δεν σημαίνει πως είναι ""κακή μητέρα"". Ούτε είναι κακό να αρέσει στη γυναίκα η δουλειά της. Άλλωστε, δεν εργαζόμαστε μόνο για βιοποριστικούς λόγους. Η εργασία προσφέρει χαρά και δημιουργικότητα. Είναι ωφέλιμο και για το παιδί να βλέπει πως η μητέρα του εργάζεται. Όταν η μητέρα εργάζεται, δίνει πολύτιμα μαθήματα στα παιδιά της, εφόσον μεταφέρει την πείρα της από το γραφείο, για να τα διδάξει πώς να διαχειρίζονται καλύτερα τα προβλήματα και πώς να διαπραγματεύονται. Φυσικά, έτσι τα παιδιά μαθαίνουν πολύ καλά και την ισότητα των δύο φύλων. Ένα μικρό κορίτσι μαθαίνει από την εργαζόμενη μητέρα του να διεκδικεί ίσες ευκαιρίες. Επίσης, η εργαζόμενη μητέρα διδάσκει στα παιδιά πώς να κατακτούν τους στόχους τους. Καθώς μεγαλώνουν, τη βλέπουν να διεκδικεί καλύτερες συνθήκες στην εργασία. Έτσι, ξέρουν πόσο σημαντική είναι η προσπάθεια. Βάζουν στόχους για το μέλλον. Άρα η μητέρα γίνεται ένα θετικό πρότυπο. Επιπλέον, τα παιδιά που μεγαλώνουν με εργαζόμενες μητέρες γίνονται περισσότερο ανεξάρτητα. Μπορεί να υπάρχουν περιπτώσεις, όπου η μητέρα δεν πηγαίνει το παιδί στη γιορτή ενός φίλου, γιατί καθυστέρησε στη δουλειά. Απογοητεύονται λίγο τα παιδιά, αλλά μαθαίνουν να αντιμετωπίζουν πιο υπεύθυνα τις δυσκολίες. Επίσης, αναλαμβάνουν κάποιες δουλειές του σπιτιού, όταν η μητέρα λείπει από το σπίτι για δουλειά. Κάθε μητέρα θέλει να δώσει στο παιδί της μια ευτυχισμένη παιδική ηλικία. Και θα το καταφέρει είτε εργάζεται είτε όχι, αρκεί να νιώθει πρώτα η ίδια καλά. Τα παιδιά θέλουν να έχουν ευτυχισμένους γονείς. [Άρθρο της Μαίρης Κάντα στον ιστότοπο: http://www.marvelousmoms.gr/ergazomeni-mitera-xronos-me-to-paidi/#.Xoq19Izbow – διασκευασμένο για τις ανάγκες της εξέτασης] Χρησιμοποιώντας τις πληροφορίες από το παραπάνω κείμενο, βρείτε την επιλογή που συμπληρώνει σωστά την πρόταση: Η εργασία προσφέρει στη μητέρα:","Α. ""κυρίως χρήματα για να αναθρέψει τα παιδιά της""

Β. ""κυρίως χαρά και δημιουργικότητα για την ίδια""

Γ. ""τόσο χρήματα όσο και χαρά και δημιουργικότητα""",τόσο χρήματα όσο και χαρά και δημιουργικότητα,Γ
3227,Η λέξη «αυτοφυές» σημαίνει ότι:,"Α. ""φυτεύτηκε έξυπνα""

Β. ""είναι μοναδικό""

Γ. ""φύτρωσε μόνο του""",φύτρωσε μόνο του,Γ
